ts,date,time,FC1_Read_Input_Register,FC2_Read_Discrete_Value,FC3_Read_Holding_Register,FC4_Read_Coil,label,type
1556205802,25-Apr-19, 08:23:22 ,65256,41685,57728,4350,1,injection
1556205803,25-Apr-19, 08:23:23 ,41472,36245,34243,42758,1,injection
1556205803,25-Apr-19, 08:23:23 ,65256,41685,57728,4350,1,injection
1556205805,25-Apr-19, 08:23:25 ,41472,36245,34243,42758,1,injection
1556205807,25-Apr-19, 08:23:27 ,41472,36245,34243,42758,1,injection
1556205807,25-Apr-19, 08:23:27 ,41472,36245,34243,42758,1,injection
1556205808,25-Apr-19, 08:23:28 ,37850,10121,65175,51691,1,injection
1556205808,25-Apr-19, 08:23:28 ,37850,10121,65175,51691,1,injection
1556205810,25-Apr-19, 08:23:30 ,37850,10121,65175,51691,1,injection
1556205812,25-Apr-19, 08:23:32 ,37850,10121,65175,51691,1,injection
1556205812,25-Apr-19, 08:23:32 ,63974,10574,4057,15131,1,injection
1556205813,25-Apr-19, 08:23:33 ,63974,10574,4057,15131,1,injection
1556205813,25-Apr-19, 08:23:33 ,63974,10574,4057,15131,1,injection
1556205815,25-Apr-19, 08:23:35 ,63974,10574,4057,15131,1,injection
1556205817,25-Apr-19, 08:23:37 ,42271,9704,59631,58493,1,injection
1556205817,25-Apr-19, 08:23:37 ,42271,9704,59631,58493,1,injection
1556205818,25-Apr-19, 08:23:38 ,42271,9704,59631,58493,1,injection
1556205818,25-Apr-19, 08:23:38 ,42271,9704,59631,58493,1,injection
1556205820,25-Apr-19, 08:23:40 ,278,21462,19620,36354,1,injection
1556205822,25-Apr-19, 08:23:42 ,278,21462,19620,36354,1,injection
1556205822,25-Apr-19, 08:23:42 ,278,21462,19620,36354,1,injection
1556205823,25-Apr-19, 08:23:43 ,278,21462,19620,36354,1,injection
1556205823,25-Apr-19, 08:23:43 ,51016,40618,60419,45806,1,injection
1556205825,25-Apr-19, 08:23:45 ,51016,40618,60419,45806,1,injection
1556205827,25-Apr-19, 08:23:47 ,51016,40618,60419,45806,1,injection
1556205827,25-Apr-19, 08:23:47 ,51016,40618,60419,45806,1,injection
1556205828,25-Apr-19, 08:23:48 ,39294,817,10018,25969,1,injection
1556205828,25-Apr-19, 08:23:48 ,39294,817,10018,25969,1,injection
1556205830,25-Apr-19, 08:23:50 ,39294,817,10018,25969,1,injection
1556205832,25-Apr-19, 08:23:52 ,39294,817,10018,25969,1,injection
1556205832,25-Apr-19, 08:23:52 ,46667,5229,7118,22402,1,injection
1556205833,25-Apr-19, 08:23:53 ,46667,5229,7118,22402,1,injection
1556205833,25-Apr-19, 08:23:53 ,46667,5229,7118,22402,1,injection
1556205835,25-Apr-19, 08:23:55 ,46667,5229,7118,22402,1,injection
1556205837,25-Apr-19, 08:23:57 ,53687,26486,61832,54088,1,injection
1556205837,25-Apr-19, 08:23:57 ,53687,26486,61832,54088,1,injection
1556205838,25-Apr-19, 08:23:58 ,53687,26486,61832,54088,1,injection
1556205838,25-Apr-19, 08:23:58 ,53687,26486,61832,54088,1,injection
1556205840,25-Apr-19, 08:24:00 ,65069,10370,44857,40664,1,injection
1556205842,25-Apr-19, 08:24:02 ,65069,10370,44857,40664,1,injection
1556205842,25-Apr-19, 08:24:02 ,65069,10370,44857,40664,1,injection
1556205843,25-Apr-19, 08:24:03 ,65069,10370,44857,40664,1,injection
1556205843,25-Apr-19, 08:24:03 ,63666,43044,37205,9757,1,injection
1556205845,25-Apr-19, 08:24:05 ,63666,43044,37205,9757,1,injection
1556205847,25-Apr-19, 08:24:07 ,63666,43044,37205,9757,1,injection
1556205847,25-Apr-19, 08:24:07 ,63666,43044,37205,9757,1,injection
1556205848,25-Apr-19, 08:24:08 ,44720,524,54219,7794,1,injection
1556205848,25-Apr-19, 08:24:08 ,44720,524,54219,7794,1,injection
1556205850,25-Apr-19, 08:24:10 ,44720,524,54219,7794,1,injection
1556205852,25-Apr-19, 08:24:12 ,44720,524,54219,7794,1,injection
1556205852,25-Apr-19, 08:24:12 ,45809,11219,18367,64037,1,injection
1556205853,25-Apr-19, 08:24:13 ,45809,11219,18367,64037,1,injection
1556205853,25-Apr-19, 08:24:13 ,45809,11219,18367,64037,1,injection
1556205855,25-Apr-19, 08:24:15 ,45809,11219,18367,64037,1,injection
1556205857,25-Apr-19, 08:24:17 ,28563,10829,38195,9562,1,injection
1556205857,25-Apr-19, 08:24:17 ,28563,10829,38195,9562,1,injection
1556205858,25-Apr-19, 08:24:18 ,28563,10829,38195,9562,1,injection
1556205858,25-Apr-19, 08:24:18 ,28563,10829,38195,9562,1,injection
1556205860,25-Apr-19, 08:24:20 ,44527,47241,64657,65000,1,injection
1556205862,25-Apr-19, 08:24:22 ,44527,47241,64657,65000,1,injection
1556205862,25-Apr-19, 08:24:22 ,44527,47241,64657,65000,1,injection
1556205863,25-Apr-19, 08:24:23 ,13596,26787,15641,58597,1,injection
1556205863,25-Apr-19, 08:24:23 ,44527,47241,64657,65000,1,injection
1556205867,25-Apr-19, 08:24:27 ,13596,26787,15641,58597,1,injection
1556205867,25-Apr-19, 08:24:27 ,13596,26787,15641,58597,1,injection
1556205868,25-Apr-19, 08:24:28 ,29,52831,24859,20932,1,injection
1556205868,25-Apr-19, 08:24:28 ,29,52831,24859,20932,1,injection
1556205870,25-Apr-19, 08:24:30 ,29,52831,24859,20932,1,injection
1556205873,25-Apr-19, 08:24:33 ,20425,5423,12062,63000,1,injection
1556205873,25-Apr-19, 08:24:33 ,20425,5423,12062,63000,1,injection
1556205875,25-Apr-19, 08:24:35 ,20425,5423,12062,63000,1,injection
1556205877,25-Apr-19, 08:24:37 ,52996,34504,18530,14219,1,injection
1556205877,25-Apr-19, 08:24:37 ,52996,34504,18530,14219,1,injection
1556205878,25-Apr-19, 08:24:38 ,52996,34504,18530,14219,1,injection
1556205878,25-Apr-19, 08:24:38 ,52996,34504,18530,14219,1,injection
1556205880,25-Apr-19, 08:24:40 ,29262,30196,9097,50617,1,injection
1556205883,25-Apr-19, 08:24:43 ,29262,30196,9097,50617,1,injection
1556205883,25-Apr-19, 08:24:43 ,1370,31308,64856,35491,1,injection
1556205885,25-Apr-19, 08:24:45 ,1370,31308,64856,35491,1,injection
1556205887,25-Apr-19, 08:24:47 ,1370,31308,64856,35491,1,injection
1556205887,25-Apr-19, 08:24:47 ,1370,31308,64856,35491,1,injection
1556205888,25-Apr-19, 08:24:48 ,8088,59213,38146,36249,1,injection
1556205888,25-Apr-19, 08:24:48 ,8088,59213,38146,36249,1,injection
1556205890,25-Apr-19, 08:24:50 ,8088,59213,38146,36249,1,injection
1556205892,25-Apr-19, 08:24:52 ,8088,59213,38146,36249,1,injection
1556205892,25-Apr-19, 08:24:52 ,40293,38823,8947,59660,1,injection
1556205897,25-Apr-19, 08:24:57 ,32908,43634,27394,22766,1,injection
1556205897,25-Apr-19, 08:24:57 ,32908,43634,27394,22766,1,injection
1556205900,25-Apr-19, 08:25:00 ,7463,3031,56569,29032,1,injection
1556205907,25-Apr-19, 08:25:07 ,18128,47780,39539,29389,1,injection
1556205907,25-Apr-19, 08:25:07 ,18128,47780,39539,29389,1,injection
1556205908,25-Apr-19, 08:25:08 ,9465,27466,1028,452,1,injection
1556205908,25-Apr-19, 08:25:08 ,9465,27466,1028,452,1,injection
1556205910,25-Apr-19, 08:25:10 ,9465,27466,1028,452,1,injection
1556205913,25-Apr-19, 08:25:13 ,59136,17078,30007,64095,1,injection
1556205913,25-Apr-19, 08:25:13 ,59136,17078,30007,64095,1,injection
1556205915,25-Apr-19, 08:25:15 ,59136,17078,30007,64095,1,injection
1556205917,25-Apr-19, 08:25:17 ,9208,22953,12748,31073,1,injection
1556205917,25-Apr-19, 08:25:17 ,9208,22953,12748,31073,1,injection
1556205918,25-Apr-19, 08:25:18 ,9208,22953,12748,31073,1,injection
1556205918,25-Apr-19, 08:25:18 ,9208,22953,12748,31073,1,injection
1556205920,25-Apr-19, 08:25:20 ,22385,22689,34428,56225,1,injection
1556205922,25-Apr-19, 08:25:22 ,22385,22689,34428,56225,1,injection
1556205922,25-Apr-19, 08:25:22 ,22385,22689,34428,56225,1,injection
1556205923,25-Apr-19, 08:25:23 ,22385,22689,34428,56225,1,injection
1556205923,25-Apr-19, 08:25:23 ,40279,39753,22248,39984,1,injection
1556205925,25-Apr-19, 08:25:25 ,40279,39753,22248,39984,1,injection
1556205928,25-Apr-19, 08:25:28 ,51611,21381,17713,9738,1,injection
1556205928,25-Apr-19, 08:25:28 ,51611,21381,17713,9738,1,injection
1556205930,25-Apr-19, 08:25:30 ,51611,21381,17713,9738,1,injection
1556205932,25-Apr-19, 08:25:32 ,51611,21381,17713,9738,1,injection
1556205932,25-Apr-19, 08:25:32 ,29499,9131,8055,40864,1,injection
1556205933,25-Apr-19, 08:25:33 ,29499,9131,8055,40864,1,injection
1556205933,25-Apr-19, 08:25:33 ,29499,9131,8055,40864,1,injection
1556205935,25-Apr-19, 08:25:35 ,29499,9131,8055,40864,1,injection
1556205937,25-Apr-19, 08:25:37 ,6363,6051,39594,46221,1,injection
1556205937,25-Apr-19, 08:25:37 ,6363,6051,39594,46221,1,injection
1556205938,25-Apr-19, 08:25:38 ,6363,6051,39594,46221,1,injection
1556205938,25-Apr-19, 08:25:38 ,6363,6051,39594,46221,1,injection
1556205940,25-Apr-19, 08:25:40 ,50963,23534,42237,20256,1,injection
1556205942,25-Apr-19, 08:25:42 ,50963,23534,42237,20256,1,injection
1556205942,25-Apr-19, 08:25:42 ,50963,23534,42237,20256,1,injection
1556205943,25-Apr-19, 08:25:43 ,50963,23534,42237,20256,1,injection
1556205943,25-Apr-19, 08:25:43 ,26872,52426,48434,46852,1,injection
1556205945,25-Apr-19, 08:25:45 ,26872,52426,48434,46852,1,injection
1556205947,25-Apr-19, 08:25:47 ,26872,52426,48434,46852,1,injection
1556205947,25-Apr-19, 08:25:47 ,26872,52426,48434,46852,1,injection
1556205948,25-Apr-19, 08:25:48 ,59500,13927,8821,2842,1,injection
1556205948,25-Apr-19, 08:25:48 ,59500,13927,8821,2842,1,injection
1556205950,25-Apr-19, 08:25:50 ,59500,13927,8821,2842,1,injection
1556205952,25-Apr-19, 08:25:52 ,59500,13927,8821,2842,1,injection
1556205952,25-Apr-19, 08:25:52 ,11774,40366,61178,386,1,injection
1556205953,25-Apr-19, 08:25:53 ,11774,40366,61178,386,1,injection
1556205953,25-Apr-19, 08:25:53 ,11774,40366,61178,386,1,injection
1556205955,25-Apr-19, 08:25:55 ,11774,40366,61178,386,1,injection
1556205957,25-Apr-19, 08:25:57 ,51976,56768,6581,8156,1,injection
1556205957,25-Apr-19, 08:25:57 ,51976,56768,6581,8156,1,injection
1556205958,25-Apr-19, 08:25:58 ,51976,56768,6581,8156,1,injection
1556205958,25-Apr-19, 08:25:58 ,51976,56768,6581,8156,1,injection
1556205960,25-Apr-19, 08:26:00 ,46683,8379,9276,36466,1,injection
1556205962,25-Apr-19, 08:26:02 ,46683,8379,9276,36466,1,injection
1556205962,25-Apr-19, 08:26:02 ,46683,8379,9276,36466,1,injection
1556205963,25-Apr-19, 08:26:03 ,46683,8379,9276,36466,1,injection
1556205963,25-Apr-19, 08:26:03 ,51135,2713,1173,15865,1,injection
1556205965,25-Apr-19, 08:26:05 ,51135,2713,1173,15865,1,injection
1556205968,25-Apr-19, 08:26:08 ,327,64374,59803,49760,1,injection
1556205968,25-Apr-19, 08:26:08 ,327,64374,59803,49760,1,injection
1556205970,25-Apr-19, 08:26:10 ,327,64374,59803,49760,1,injection
1556205972,25-Apr-19, 08:26:12 ,55829,34760,65481,6574,1,injection
1556205972,25-Apr-19, 08:26:12 ,327,64374,59803,49760,1,injection
1556205973,25-Apr-19, 08:26:13 ,55829,34760,65481,6574,1,injection
1556205973,25-Apr-19, 08:26:13 ,55829,34760,65481,6574,1,injection
1556205975,25-Apr-19, 08:26:15 ,55829,34760,65481,6574,1,injection
1556205978,25-Apr-19, 08:26:18 ,47968,3448,64889,3736,1,injection
1556205978,25-Apr-19, 08:26:18 ,47968,3448,64889,3736,1,injection
1556205980,25-Apr-19, 08:26:20 ,52289,40747,60931,60005,1,injection
1556205982,25-Apr-19, 08:26:22 ,52289,40747,60931,60005,1,injection
1556205982,25-Apr-19, 08:26:22 ,52289,40747,60931,60005,1,injection
1556205983,25-Apr-19, 08:26:23 ,52289,40747,60931,60005,1,injection
1556205983,25-Apr-19, 08:26:23 ,20979,11488,1765,15834,1,injection
1556205987,25-Apr-19, 08:26:27 ,20979,11488,1765,15834,1,injection
1556205987,25-Apr-19, 08:26:27 ,20979,11488,1765,15834,1,injection
1556205988,25-Apr-19, 08:26:28 ,23435,2172,52020,52941,1,injection
1556205988,25-Apr-19, 08:26:28 ,23435,2172,52020,52941,1,injection
1556205990,25-Apr-19, 08:26:30 ,23435,2172,52020,52941,1,injection
1556205992,25-Apr-19, 08:26:32 ,23435,2172,52020,52941,1,injection
1556205992,25-Apr-19, 08:26:32 ,47822,13521,3175,18285,1,injection
1556205993,25-Apr-19, 08:26:33 ,47822,13521,3175,18285,1,injection
1556205993,25-Apr-19, 08:26:33 ,47822,13521,3175,18285,1,injection
1556205995,25-Apr-19, 08:26:35 ,47822,13521,3175,18285,1,injection
1556205997,25-Apr-19, 08:26:37 ,6168,49198,8478,10070,1,injection
1556205997,25-Apr-19, 08:26:37 ,6168,49198,8478,10070,1,injection
1556205998,25-Apr-19, 08:26:38 ,6168,49198,8478,10070,1,injection
1556205998,25-Apr-19, 08:26:38 ,6168,49198,8478,10070,1,injection
1556206000,25-Apr-19, 08:26:40 ,29166,23459,27543,51270,1,injection
1556206002,25-Apr-19, 08:26:42 ,29166,23459,27543,51270,1,injection
1556206002,25-Apr-19, 08:26:42 ,29166,23459,27543,51270,1,injection
1556206003,25-Apr-19, 08:26:43 ,29166,23459,27543,51270,1,injection
1556206003,25-Apr-19, 08:26:43 ,21761,38118,33617,7138,1,injection
1556206005,25-Apr-19, 08:26:45 ,21761,38118,33617,7138,1,injection
1556206007,25-Apr-19, 08:26:47 ,21761,38118,33617,7138,1,injection
1556206007,25-Apr-19, 08:26:47 ,21761,38118,33617,7138,1,injection
1556206008,25-Apr-19, 08:26:48 ,15055,6191,29668,1520,1,injection
1556206008,25-Apr-19, 08:26:48 ,15055,6191,29668,1520,1,injection
1556206010,25-Apr-19, 08:26:50 ,15055,6191,29668,1520,1,injection
1556206012,25-Apr-19, 08:26:52 ,15055,6191,29668,1520,1,injection
1556206012,25-Apr-19, 08:26:52 ,53683,13678,6376,18051,1,injection
1556206013,25-Apr-19, 08:26:53 ,53683,13678,6376,18051,1,injection
1556206013,25-Apr-19, 08:26:53 ,53683,13678,6376,18051,1,injection
1556206015,25-Apr-19, 08:26:55 ,53683,13678,6376,18051,1,injection
1556206018,25-Apr-19, 08:26:58 ,40648,43598,28413,36176,1,injection
1556206018,25-Apr-19, 08:26:58 ,40648,43598,28413,36176,1,injection
1556206020,25-Apr-19, 08:27:00 ,12768,63293,62610,18674,1,injection
1556206022,25-Apr-19, 08:27:02 ,12768,63293,62610,18674,1,injection
1556206022,25-Apr-19, 08:27:02 ,12768,63293,62610,18674,1,injection
1556206023,25-Apr-19, 08:27:03 ,16887,24313,57791,54160,1,injection
1556206023,25-Apr-19, 08:27:03 ,12768,63293,62610,18674,1,injection
1556206025,25-Apr-19, 08:27:05 ,16887,24313,57791,54160,1,injection
1556206027,25-Apr-19, 08:27:07 ,16887,24313,57791,54160,1,injection
1556206027,25-Apr-19, 08:27:07 ,16887,24313,57791,54160,1,injection
1556206028,25-Apr-19, 08:27:08 ,55387,35275,16452,2330,1,injection
1556206028,25-Apr-19, 08:27:08 ,55387,35275,16452,2330,1,injection
1556206030,25-Apr-19, 08:27:10 ,55387,35275,16452,2330,1,injection
1556206032,25-Apr-19, 08:27:12 ,55387,35275,16452,2330,1,injection
1556206032,25-Apr-19, 08:27:12 ,63386,35103,33838,44571,1,injection
1556206036,25-Apr-19, 08:27:16 ,63386,35103,33838,44571,1,injection
1556206037,25-Apr-19, 08:27:17 ,44636,55708,33181,35954,1,injection
1556206037,25-Apr-19, 08:27:17 ,44636,55708,33181,35954,1,injection
1556206038,25-Apr-19, 08:27:18 ,44636,55708,33181,35954,1,injection
1556206038,25-Apr-19, 08:27:18 ,44636,55708,33181,35954,1,injection
1556206041,25-Apr-19, 08:27:21 ,15297,40749,60934,43269,1,injection
1556206042,25-Apr-19, 08:27:22 ,15297,40749,60934,43269,1,injection
1556206042,25-Apr-19, 08:27:22 ,15297,40749,60934,43269,1,injection
1556206043,25-Apr-19, 08:27:23 ,15297,40749,60934,43269,1,injection
1556206043,25-Apr-19, 08:27:23 ,26285,35548,53902,55704,1,injection
1556206046,25-Apr-19, 08:27:26 ,26285,35548,53902,55704,1,injection
1556206047,25-Apr-19, 08:27:27 ,26285,35548,53902,55704,1,injection
1556206047,25-Apr-19, 08:27:27 ,26285,35548,53902,55704,1,injection
1556206048,25-Apr-19, 08:27:28 ,22824,12855,5345,12590,1,injection
1556206048,25-Apr-19, 08:27:28 ,22824,12855,5345,12590,1,injection
1556206051,25-Apr-19, 08:27:31 ,22824,12855,5345,12590,1,injection
1556206052,25-Apr-19, 08:27:32 ,22824,12855,5345,12590,1,injection
1556206052,25-Apr-19, 08:27:32 ,41272,11910,9775,47572,1,injection
1556206053,25-Apr-19, 08:27:33 ,41272,11910,9775,47572,1,injection
1556206053,25-Apr-19, 08:27:33 ,41272,11910,9775,47572,1,injection
1556206056,25-Apr-19, 08:27:36 ,41272,11910,9775,47572,1,injection
1556206057,25-Apr-19, 08:27:37 ,44875,62837,34021,18534,1,injection
1556206057,25-Apr-19, 08:27:37 ,44875,62837,34021,18534,1,injection
1556206058,25-Apr-19, 08:27:38 ,44875,62837,34021,18534,1,injection
1556206058,25-Apr-19, 08:27:38 ,44875,62837,34021,18534,1,injection
1556206061,25-Apr-19, 08:27:41 ,29908,23326,16089,8956,1,injection
1556206062,25-Apr-19, 08:27:42 ,29908,23326,16089,8956,1,injection
1556206062,25-Apr-19, 08:27:42 ,29908,23326,16089,8956,1,injection
1556206063,25-Apr-19, 08:27:43 ,19239,15654,63113,52974,1,injection
1556206063,25-Apr-19, 08:27:43 ,29908,23326,16089,8956,1,injection
1556206066,25-Apr-19, 08:27:46 ,19239,15654,63113,52974,1,injection
1556206067,25-Apr-19, 08:27:47 ,19239,15654,63113,52974,1,injection
1556206067,25-Apr-19, 08:27:47 ,19239,15654,63113,52974,1,injection
1556206068,25-Apr-19, 08:27:48 ,9359,61071,31217,36834,1,injection
1556206068,25-Apr-19, 08:27:48 ,9359,61071,31217,36834,1,injection
1556206071,25-Apr-19, 08:27:51 ,9359,61071,31217,36834,1,injection
1556206072,25-Apr-19, 08:27:52 ,9359,61071,31217,36834,1,injection
1556206072,25-Apr-19, 08:27:52 ,62824,59139,52210,11347,1,injection
1556206073,25-Apr-19, 08:27:53 ,62824,59139,52210,11347,1,injection
1556206073,25-Apr-19, 08:27:53 ,62824,59139,52210,11347,1,injection
1556206076,25-Apr-19, 08:27:56 ,62824,59139,52210,11347,1,injection
1556206077,25-Apr-19, 08:27:57 ,29322,46691,39591,27572,1,injection
1556206077,25-Apr-19, 08:27:57 ,29322,46691,39591,27572,1,injection
1556206078,25-Apr-19, 08:27:58 ,29322,46691,39591,27572,1,injection
1556206079,25-Apr-19, 08:27:59 ,29322,46691,39591,27572,1,injection
1556206081,25-Apr-19, 08:28:01 ,59870,35810,9675,43511,1,injection
1556206082,25-Apr-19, 08:28:02 ,59870,35810,9675,43511,1,injection
1556206082,25-Apr-19, 08:28:02 ,59870,35810,9675,43511,1,injection
1556206083,25-Apr-19, 08:28:03 ,59870,35810,9675,43511,1,injection
1556206084,25-Apr-19, 08:28:04 ,13404,40709,48406,46233,1,injection
1556206086,25-Apr-19, 08:28:06 ,13404,40709,48406,46233,1,injection
1556206087,25-Apr-19, 08:28:07 ,13404,40709,48406,46233,1,injection
1556206087,25-Apr-19, 08:28:07 ,13404,40709,48406,46233,1,injection
1556206088,25-Apr-19, 08:28:08 ,64803,3754,55933,16311,1,injection
1556206089,25-Apr-19, 08:28:09 ,64803,3754,55933,16311,1,injection
1556206091,25-Apr-19, 08:28:11 ,64803,3754,55933,16311,1,injection
1556206093,25-Apr-19, 08:28:13 ,2059,29598,22497,1360,1,injection
1556206094,25-Apr-19, 08:28:14 ,2059,29598,22497,1360,1,injection
1556206096,25-Apr-19, 08:28:16 ,2059,29598,22497,1360,1,injection
1556206097,25-Apr-19, 08:28:17 ,63501,14590,929,35791,1,injection
1556206097,25-Apr-19, 08:28:17 ,63501,14590,929,35791,1,injection
1556206098,25-Apr-19, 08:28:18 ,63501,14590,929,35791,1,injection
1556206099,25-Apr-19, 08:28:19 ,63501,14590,929,35791,1,injection
1556206101,25-Apr-19, 08:28:21 ,26269,13965,31163,31551,1,injection
1556206102,25-Apr-19, 08:28:22 ,26269,13965,31163,31551,1,injection
1556206102,25-Apr-19, 08:28:22 ,26269,13965,31163,31551,1,injection
1556206103,25-Apr-19, 08:28:23 ,26269,13965,31163,31551,1,injection
1556206106,25-Apr-19, 08:28:26 ,10766,63761,30814,32235,1,injection
1556206107,25-Apr-19, 08:28:27 ,10766,63761,30814,32235,1,injection
1556206107,25-Apr-19, 08:28:27 ,10766,63761,30814,32235,1,injection
1556206108,25-Apr-19, 08:28:28 ,62465,43644,15684,52516,1,injection
1556206109,25-Apr-19, 08:28:29 ,62465,43644,15684,52516,1,injection
1556206111,25-Apr-19, 08:28:31 ,62465,43644,15684,52516,1,injection
1556206112,25-Apr-19, 08:28:32 ,62465,43644,15684,52516,1,injection
1556206112,25-Apr-19, 08:28:32 ,19422,53686,37648,29082,1,injection
1556206113,25-Apr-19, 08:28:33 ,19422,53686,37648,29082,1,injection
1556206114,25-Apr-19, 08:28:34 ,19422,53686,37648,29082,1,injection
1556206116,25-Apr-19, 08:28:36 ,19422,53686,37648,29082,1,injection
1556206117,25-Apr-19, 08:28:37 ,6714,32288,42430,49162,1,injection
1556206117,25-Apr-19, 08:28:37 ,6714,32288,42430,49162,1,injection
1556206118,25-Apr-19, 08:28:38 ,6714,32288,42430,49162,1,injection
1556206119,25-Apr-19, 08:28:39 ,6714,32288,42430,49162,1,injection
1556206121,25-Apr-19, 08:28:41 ,50598,11747,7841,22799,1,injection
1556206122,25-Apr-19, 08:28:42 ,50598,11747,7841,22799,1,injection
1556206122,25-Apr-19, 08:28:42 ,50598,11747,7841,22799,1,injection
1556206123,25-Apr-19, 08:28:43 ,50598,11747,7841,22799,1,injection
1556206124,25-Apr-19, 08:28:44 ,7707,24666,14154,31917,1,injection
1556206126,25-Apr-19, 08:28:46 ,7707,24666,14154,31917,1,injection
1556206127,25-Apr-19, 08:28:47 ,7707,24666,14154,31917,1,injection
1556206127,25-Apr-19, 08:28:47 ,7707,24666,14154,31917,1,injection
1556206128,25-Apr-19, 08:28:48 ,15843,33909,22639,6075,1,injection
1556206129,25-Apr-19, 08:28:49 ,15843,33909,22639,6075,1,injection
1556206131,25-Apr-19, 08:28:51 ,15843,33909,22639,6075,1,injection
1556206132,25-Apr-19, 08:28:52 ,52677,14943,59065,61147,1,injection
1556206132,25-Apr-19, 08:28:52 ,15843,33909,22639,6075,1,injection
1556206133,25-Apr-19, 08:28:53 ,52677,14943,59065,61147,1,injection
1556206134,25-Apr-19, 08:28:54 ,52677,14943,59065,61147,1,injection
1556206136,25-Apr-19, 08:28:56 ,52677,14943,59065,61147,1,injection
1556206137,25-Apr-19, 08:28:57 ,65321,57695,7943,34694,1,injection
1556206137,25-Apr-19, 08:28:57 ,65321,57695,7943,34694,1,injection
1556206138,25-Apr-19, 08:28:58 ,65321,57695,7943,34694,1,injection
1556206139,25-Apr-19, 08:28:59 ,65321,57695,7943,34694,1,injection
1556206141,25-Apr-19, 08:29:01 ,32198,23034,15183,62445,1,injection
1556206142,25-Apr-19, 08:29:02 ,32198,23034,15183,62445,1,injection
1556206142,25-Apr-19, 08:29:02 ,32198,23034,15183,62445,1,injection
1556206143,25-Apr-19, 08:29:03 ,32198,23034,15183,62445,1,injection
1556206144,25-Apr-19, 08:29:04 ,5517,18382,49518,30188,1,injection
